gestion,mes,dia,estacion,longitud,latitud,altura,Precipitación,Temperatura Máxima,Temperatura Mínima
2015,8,1,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,-3.20
2015,8,2,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,8,3,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.80,-3.50
2015,8,4,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.20,-2.60
2015,8,5,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.40,-2.80
2015,8,6,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.50,-0.40
2015,8,7,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.20,-3.00
2015,8,8,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,-2.80
2015,8,9,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,8,10,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,16.40,-8.50
2015,8,11,Potosi Aeropuerto,-65.720833,-19.536667,4100,4.50,15.60,-3.20
2015,8,12,Potosi Aeropuerto,-65.720833,-19.536667,4100,,10.00,-3.50
2015,8,13,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,8.50,-4.00
2015,8,14,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,12.50,-3.40
2015,8,15,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,-4.60
2015,8,16,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,8,17,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,12.50,-4.40
2015,8,18,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,15.80,-2.40
2015,8,19,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,14.50,-2.00
2015,8,20,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,16.60,-1.50
2015,8,21,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.20,-4.00
2015,8,22,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,-1.00
2015,8,23,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,8,24,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.50,-2.80
2015,8,25,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.60,-4.20
2015,8,26,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.20,-0.50
2015,8,27,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,-4.10
2015,8,28,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,16.60,-4.30
2015,8,29,Potosi Aeropuerto,-65.720833,-19.536667,4100,,17.50,-3.40
2015,8,30,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,8,31,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,-3.20
2015,9,1,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.50,-3.40
2015,9,2,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,16.60,-1.00
2015,9,3,Potosi Aeropuerto,-65.720833,-19.536667,4100,4.80,12.00,-0.60
2015,9,4,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.10,-1.20
2015,9,5,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,-1.40
2015,9,6,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,9,7,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,15.80,-2.40
2015,9,8,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,14.50,-3.10
2015,9,9,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,15.80,-6.00
2015,9,10,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,16.20,-5.40
2015,9,11,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.30,-5.60
2015,9,12,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,-5.50
2015,9,13,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,9,14,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.80,-3.10
2015,9,15,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.20,-1.00
2015,9,16,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.50,-0.20
2015,9,17,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.20,-0.50
2015,9,18,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,21.20,-0.40
2015,9,19,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,0.40
2015,9,20,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,9,21,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,21.40,-0.20
2015,9,22,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,21.60,1.00
2015,9,23,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.20,-1.40
2015,9,24,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.00,1.00
2015,9,25,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.80,-0.20
2015,9,26,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,-0.40
2015,9,27,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,9,28,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.50,-0.80
2015,9,29,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.00,-1.10
2015,9,30,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.90,1.50
2015,10,1,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.80,-0.40
2015,10,2,Potosi Aeropuerto,-65.720833,-19.536667,4100,7.30,18.70,-1.80
2015,10,3,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,-0.50
2015,10,4,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,10,5,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.50,0.50
2015,10,6,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,22.30,1.20
2015,10,7,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.50,1.40
2015,10,8,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.90,1.50
2015,10,9,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.50,1.90
